text,emotion
bila nak bersuara hm tacoddt,worry
website dah crash ahahahaha,worry
ingat week dah gila week gila nampakmya,worry
i cry lab report,worry
aduh tetibe je dah case pahang,worry
tak la lecture valvular heart disease ni pasal tahu je yg last dlm team sleep face,worry
hate eat alone,worry
ni berak time kena acl,worry
i do not know make right choice continue study,worry
seem like lose pod elongated_pd,worry
ketupat palas year cry cat cry cat,worry
woi pape dah cuak woi,worry
i devil say pressure keep mention work even put deadline everything kerja jalan,worry
kaji kaji last gaji menteri jugak roll floor laugh roll floor laugh roll floor laugh,worry
i nervous slightly frown face,worry
cloud elongated_pd sad what make even sadder base true story hmm,worry
tadi shop sakit perut ni dah nak tetiba sakit,worry
salam mohon pencerahan orang ramai boleh kereta orang rumah time pkpb all_caps ni,worry
head laugh my ass off all_caps,worry
tidur esok final upside face,worry
drink many shots tequila i regret,worry
sendiri letak jawatan desperate nak jawatan tu i kennot understand politik malaysia loudly cry face,worry
aduh mama pon dah tengok true beauty sian ketinggalan,worry
perkataan ditidurkan tu skang sgt la menakutkan skang ni,worry
money think need cannot even fun time anymore,worry
malam ni mcm susah je not kid survive,worry
skrg ni harap pecah contract je,worry
pise rumah takde letrik,worry
susah bhai sem,worry
breakfast lunch dinner time worst decision ever,worry
aku harap budak malaysia pergi belajar oversea cam international kat cam hanet,worry
fop ni lulus la syukur doh,worry
malas la nok tido je dok,worry
sakit cok hmmm gue,worry
social skills teruk,worry
benda last minute nak senangkan urusan students um all_caps,worry
woah subject kill everyone,worry
esok start kelas harini demam frown face,worry
kembali rancangan cina international dah babi dah la bluetick kenape join meet,worry
hard find true bestfriend nowadays,worry
still upset ffs all_caps fake all_caps hope all_caps,worry
physically mentally emotionally drain,worry
allahu sumpah takleh lab web program pensive face,worry
orang sambung study physics ni belajar commit suicide ya,worry
sepatutnya lepas pkpb haritu beli ticket kelate,worry
dugaan dugaan,worry
nothing tend overthink a lot all_caps upside face upside face,worry
i nervous want fail everything i,worry
anyone please help placenta umbilical cord kitten still connect should i cut biar je help i know loudly cry face,worry
i despise people preach walk talk,worry
not kid km ttibe hujan lebat,worry
i hate open twitter terbaca something trigger anxiety,worry
pal all_caps useless all_caps,worry
sorang meet sorang reti slide anjay,worry
miss i go,worry
memang haram jadah la orang suka dera binatang la binatang tu haram fuck humans,worry
maleh tengok fleet ni hmm,worry
baru lepas bersin mrt semua pandang lepas bunuh orang,worry
asymptotic notation ni cam kau faham astu orang explain faham hmm,worry
ok kawan thirst trap ni level cringe confound face nauseate face face vomit,worry
i know i flashbacks past keep think things go differently and happen the i think i feel shitty,worry
syllabus stress hug could help bite,worry
aku seram ni tutup mata jela,worry
insecure nyaaa,worry
how even ask return sia,worry
i deepest downfall,worry
kau tu lembik fiq,worry
banyak weh kes risau dah rentas,worry
i ready next sem,worry
not gonna lie phase hurt af,worry
aku risau streak mati loudly cry face loudly cry face nasib abah pakai celcom loudly cry face loudly cry face,worry
shit i fuck big time,worry
org yg flirt kat curious cat ni actually mind,worry
woi takleknya kl case harini korang ok tu,worry
feel back spine,worry
aigooo hambarnya idea,worry
tetiba penat not kid mngharap kt orang cm not kid move,worry
commitment fuck scary,worry
nak join tp takut sibuk sgt disgust,worry
hurt bestfriend ignore like girl disturb happiness respect desicions least tell,worry
dis kind shud stfu pensive face,worry
cepat la restock nak beli kasut,worry
saya paper malam ni takut,worry
never mad entire life that really trigger even skull skull skull skull skull,worry
ni madam lepas tangan leader pulak kepala dah cuti sem benda settle,worry
letak pm ramai ramai meet what the fuck man intense nak mampos takut,worry
first time roomates saw cry bcs miss mom bad loudly cry face fcking exam torture,worry
cemana ni dah ngantuk cry face,worry
girls direct like someone guy dumb suck take hint,worry
mind good place,worry
soo today i go cousin aqiqah third all_caps cucu all_caps tf i calon takde sedd,worry
might fuck presentation tomorrow i do not know elongated_pd,worry
would lovely say take sejarah main course already loudly cry face,worry
amboi website switch,worry
penatla nampak benda bodoh,worry
tf convince younger age study art bad study science good look depress barely hold,worry
why,worry
haih nauzubillah,worry
aku harap roommate masuk jenis bangun,worry
babi laaa not kid settle cepat membantu lansung,worry
la rse tk layak smpai tahap ni bodoh sgt doe rse,worry
i need motivation tomorrow monday,worry
i feel stress,worry
big company enough man power stupid ass,worry
kali list name harini loudly cry face,worry
i understand rude partner a healthy relationship support treat love in end effort count peak maturity,worry
covid all_caps dah hilang,worry
korang doakan k database group project ni sorang je race semoga members ok,worry
ahh shit mak amik parcel dah kena bebel haiya,worry
tadi company call pastu berfikir tolak pastu fikir company tu kl gateway je nyah alahai nyah adoi dah dah tu,worry
i hate home ada je benda yg salah i know la i enough make feel even shittier,worry
harap kena buang kerja palm together light skin tone,worry
kind pain different i never explain i word explain,worry
the huge blister foot dah koyak dooo loudly cry face loudly cry face loudly cry face loudly cry face,worry
baru harini gaji duit dah habis eh yaya,worry
jerawat silalah hilang ya next week nak gi langkawi ni,worry
papa ajak melawat rumah kakak je last last masak ni dah elongated_pd nak study esok test ni aduhhh,worry
seekor sakit ya allah dugaan elongated_pd,worry
ni bikin spoil mesti ramai bantai,worry
hujan leklok gi shoot,worry
forget important,worry
ever look someone like damn rindunya know probably energy back,worry
be bad dramas throughout week,worry
check mouth find dentist lousy job and i give list question ask dentist become defensive give irrelevant answer pastu berani la marah aqilah minimal knowledge kalau mesti berani face roll eye,worry
let free kill,worry
currently i legit ringgit wallet,worry
overthinking abt assignments suck,worry
cam surrender je kelas control system ni,worry
actuarial maths get nerve,worry
bad time ear bud battery,worry
it break heart see peaceful protestors get handcuff speak where freedom speech,worry
there kid years old come dad shop today he want talk because think i malay i heartbroken way parent raise child see colour young age absolutely heartbreaking man,worry
sigh termiss plak meet,worry
sumpah nak um,worry
body ache like crazy shit,worry
boleh tahan sedih jugak tengok gaji lepas kena potong epf,worry
weh bijak benda simple nak kena upside face,worry
darkness i think,worry
kau bodoh fiq sumpah bodoh,worry
mencabar ye sem ni,worry
gastrik cudah,worry
sorry la lepasni mmg kasi pinjam la duit ku time mintak lak alasan gaji kene potong la ape habistu keje nak duit mintak dgn mak dah fikir la taknak kasi nak peringatan time mintak la,worry
aku dah start kuat bebel ni habis laki anak elongated_pd,worry
mengarut pm ni,worry
dah normal lak sehari k case eh elongated_qm,worry
honestly i care anymore laugh out loud,worry
aku ni hidung tersentuh sikit pon mata dah berair agak kena swab test acane eh,worry
i for sure slightly smile face,worry
nak mabuk je keje bila accident nak take responsibility man shrug light skin tone then religion card man shrug light skin tone,worry
sudden realization cannot share tiktoks fee right tiktoks months ago mesti friend dah tengok pensive face,worry
asal member rajin ni ws group not kid bincang past years lak aghh,worry
why i feel like people hate,worry
no word hop,worry
aih koyak sis,worry
tercyduk sorang ni software test group orang group semoga rezeki group aminnn loudly cry face loudly cry face loudly cry face loudly cry face,worry
aku sedih bile not kid faham portfolio theory ni asyik blurr lecture shake my head,worry
bangun tngok lecture pm mcm nak tido tau kena soalan,worry
good game perak kes k,worry
know limit joke around some topics sensitive worth joke,worry
tak tengok,worry
rasa bersalah sikit harini continue streak web cod hahah trynna consistent,worry
feel like much happen right loudly cry face raise back hand medium light skin tone,worry
think cannot imagine romantically like anyone anymore make feel deject,worry
the reason i want relationship i mood swing i fast temper guy insecurities height high ego,worry
so politicians decide wake bare minimum receive minimum k month elongated_pd life issa scam,worry
kesian mak ayah angkat arwah dah la sedih berpisah habis sambung kes arwah meninggal,worry
semua benda not kid tkd mood not kid intern ape ntah nak prepare pon tkd semangat serabut,worry
why i let always let people elongated_pd,worry
damn storage low,worry
i cry,worry
i hate life hate,worry
ko cakap pkpb je cemni bodo asyik nak tukar tukar sop bodoh elongated_qm,worry
quite benci expectation cemni,worry
bangun pagi blaja berguna sbb blur,worry
sure disappoint face,worry
subj rd sem dah nazak canne la next next sem,worry
if offer double lifespan do want,worry
be fleet feature make twitter messy,worry
dah la kena submit ni loudly cry face,worry
aku sumpah reti nak ws ngan orang berusia ni borak dedepan okay cite pasal anak anak takpe aku leh dngr ws ni fail,worry
babih kawan takde pastu jumpa diva aa all_caps nak gak loudly cry face loudly cry face loudly cry face,worry
imagine wake every morning go work fear,worry
i try hard utk jaga hati orang i really hope bear,worry
segan siot,worry
dah menteri positive covid all_caps think face,worry
aduh confirm kena sidai jam ni,worry
ya allah stress nyaaa benda urgh,worry
i even know i life rn face tear joy loudly cry face,worry
buy dad loudly cry face loudly cry face birthday tomorrow want get clothe relate items tie jacket leather shoe etc pandemic go tire face,worry
i love finish never end assignments online learn smile face hearts official source state false mislead,worry
shit la lelah ni hilang semalam tk tido duk batuk makan ubat jalan stress mat gini,worry
semoga takde pape berlaku amin,worry
i fuck tire,worry
but give fuck men tear,worry
habis la travis dah pakai aj kiss fragment white harga confirm melambung,worry
semalam kena kacau takut sbb order dgn sketch,worry
hate thisss aaa dah tersumbat hidung face steam nose,worry
feel today,worry
i wake i afraid somebody else might take place,worry
pebenda spectrum ni elongated_qm nak tick attendance je astu nak tido ni tolongla kerjasama,worry
on my way back petaling go miss parent,worry
weeks till new corona mutation,worry
the way i look lecture understand shit,worry
might well eat whole day,worry
i do not know sem ni barai teruk subject groupmate function and hantar kerja i do not know okay also contribute people mark,worry
klang zon merah yay elongated_pd,worry
now stock market crypto also haizz,worry
want talk,worry
money cannot buy class,worry
meet crush self esteem never low,worry
cmon la fiq takkan,worry
medic friends worry rumble pain upper right abdomen go roughly minutes tweet,worry
hard mean people use,worry
want cry i do not know elongated_qm random feel,worry
can guy stop like rt rt like advert korang ramai yg asyik delete tweet just permudahkan urusan org la plus get annoy coz dah sgt kat timeline loudly cry face,worry
i do not know but like b ada seni like b seni elongated_qm camtu,worry
ni case yg days ago dpt result ni belum ni yg spread fearful face,worry
finals hours tryna sleep since over think suck,worry
ramai nya dah paper explode head,worry
today day sadness loneliness decide come back haunt,worry
masa nak pinjam duit ayat manis nak mati masa mintak bayar senyap dah mati hm,worry
befrienders busy rn make feel sad many people try seek help rn,worry
everything fine sem untill come csa social engagement,worry
takut nak sayang orang takut benda berulang,worry
i care pandemic go since start year still scary in january i ready i afraid everyone everywhere i go tell fuck chill,worry
rough week lepastu jerawat hmm,worry
have guy ever wonder bully case like record why stupid enough make evidence go future i bully coz i harass primary school nak make sure kerja clean la,worry
ni sedar jarang bilik dtg ruang tamu dengar complaint aku turun berinteraksi eratkan hubungan nak dengar rungutan walao,worry
addudududu cannot,worry
i cannot i scar,worry
expect number case hit k things go skull skull skull skull,worry
dr reply email laugh my ass off get anxious woozy face woozy face woozy face,worry
patut la sedap ja dok makan old town daging babi loudly cry face drool face,worry
umur still rumah rumah cari duit potong rumput tebang pokok just take moment grateful right,worry
fuck worker buat pandai pandai path rosak babi habis rm sia,worry
hell kitchen ni nampak la selfish americans nauseate face nauseate face nauseate face,worry
sembang ngan kau sakat kau pasal cousin sangka kau dah pergi al fatihah kau disappoint face semoga kau tenang disana amiin,worry
apa ngantuk sgt ni,worry
i fckin hate,worry
dah sendu lepastu hujan plk,worry
pathetic think would treat way i treat,worry
aina abdul ni janganla elongated_pd nabila razali go sound like elongated_pd sian ya,worry
taktahu nak makan ramen makan nasi lemak ni,worry
mental neighbour jenis camni,worry
shit feel bersalah rn,worry
easy fall i hop catch another,worry
auch nyaaa aaa sakit,worry
disconnect reality past days someone please talk,worry
because privilege cable,worry
skin really dry mcm breakout kat dahi not kid nangis loudly cry face loudly cry face,worry
light go crazy skull,worry
mhs online sedih sebulan diorang prepare last berjumpa google meet,worry
damn kind sad,worry
okay know place,worry
camne not kid siapkan slide dgn report ni klo kerja menimbun,worry
the nicotine kick,worry
be underperform every game,worry
will block everything sexual except all_caps child marriages eye droplet mouth droplet eye,worry
be joke since start,worry
what the fuck wrong tonight weather like degc penang what the fuck,worry
you wrong understand they problem reti mengajar wth elongated_qm elongated_qm elongated_em,worry
i disappointment everyone,worry
since lose spect i wear form spect sumpah nampak nerd sial web dev kahkah,worry
where,worry
i boy toy,worry
sakit benda ni nak luahkan,worry
think scariest part adulting finance elongated_pd,worry
license brace exams next sem banyaknya benda nak look,worry
sakit leher tersalah tidur hm maseh,worry
rse useless pulak,worry
tatottt loudly cry face plead face tire face,worry
laugh out loud nervous sia,worry
takpo takpo rezeki orang,worry
cannot sleep i overthinking shit then something happen problems add plate enough already now i sleep deprive full day lecture feel lonely constantly worry anxious life great grin face big eye,worry
hand still hurt,worry
bila nak announce ni,worry
melayu mudah lupa,worry
pahal serabut babi harini fikir tnc ni,worry
day dead rubberise crimson,worry
realize i lack interaction friends positivity lately,worry
lose good friend yesterday childhood friend pass house think visit yesterday expect visit funeral,worry
kenapalah ni terror bahasa subhanallah susahnya nak ayat ya hmmm,worry
i feel like lately,worry
rasa pkp all_caps sambung,worry
when say i definitely want join company srs bersalah dah la dah cakap okay petronas semalam pastu attend iv ni saje saje je dah janji pastu tercyduk pastu ni lak loudly cry face,worry
tbh harap sngt ida aiman friends yg kat usm tu at least diaorang family not kid puasa nnti,worry
bila pen pen dunia ni berputar putar pen pen,worry
cannot kill rn else fyp partner would carry project alone,worry
time ni nak sakit pinggang loudly cry face,worry
it feel weird start class sbb everyday kul je fkproblem,worry
tire downcast face sweat,worry
people productive perkampungan hmmm,worry
advance calculus loudly cry face loudly cry face sumpah xleh brain,worry
carrymark camni jahanam pointer,worry
ig ni kena sedar socmed ecommerce application eee,worry
babi takkan,worry
if happily spend money waste actually investment emotional mental health,worry
bayangkan kehidupan orang elongated_pd mesti bosan hidup,worry
i feel like c student anyone motivate please,worry
i want lose another friend,worry
kawan kawan please duduk rumah kedah kes meningkat,worry
i social life,worry
hujan non stop malam semoga takda plead face,worry
apa adik ni,worry
wake terrible backache its go get worse day go well fuck skull skull,worry
mujur saye check eh ya allah taccowd,worry
how useless cannot even easy task hahaha keje susah en d,worry
i still think human eat kelawar wth stick makan pig jela woiii,worry
tahu salah kat taktahu nak tire face tire face loudly cry face loudly cry face,worry
i hope i good job everytime update meet share dr complaints nice make think whether i enough hhh,worry
tiba selfies smile face heart eye hot face,worry
insecure,worry
leceh la babi nak mix ni ergh,worry
be okay,worry
want wake realize everything go okay,worry
takleh tido dgn batuk lelah fck,worry
shit i need limit activities i join commitment kill,worry
i know people might seem desperate horny uncomfortable tell interest block layan first place expose people like good party,worry
islamic finance elective belajar best worth work noo all_caps,worry
safe sound always heart loudly cry face loudly cry face loudly cry face,worry
nas everyone leave plead face loudly cry face loudly cry face,worry
hurt bad,worry
cane nak cari kasut feminine feminine ek,worry
damn days unhealthy routine drop sweat produce kurus gini,worry
tire cry,worry
hate sleep alone elongated_pd,worry
mama utamakan baby kucen nak minum susu makan loudly cry face loudly cry face loudly cry face bye nak lari rumah pensive face pensive face pensive face,worry
kenapa grab food perangai loudly cry face loudly cry face kesian shak lapar loudly cry face,worry
february ntah birthday ntah ni hmn,worry
tbh upcoming offwhite buruk,worry
i tell ha financial maths deym mathsy maths iz ded la calculation cam harom,worry
i know wrong sleep schedule fuck smoke lot think much what go happen,worry
hahahahahahahaha slide letak gambar google mantap la awak cari ni ape salahnya tulis step step letak la gambar kat sebelah ni letak gambar je takyah present nak kena ajar takkan la first time slide,worry
yesterday pj all_caps damansara get case combine,worry
well much problem since low dose aspirin prevent heart problems i get kind mislead coz later patients prescribe medication might terrify should rephrase side effect,worry
haih dugaan hope strong enough slightly smile face,worry
ramadan mencabar rakyat malaysia,worry
can someone please teach soft cry baby,worry
hard say,worry
i lose motivation can i work,worry
thank take advantage,worry
insecure teruk,worry
always get mistake wangsa maju melawati school,worry
i bad cramp,worry
might take drug cigarettes,worry
should i succumb ego or i nice guy,worry
aku stress pikir cane not kid record ni,worry
i high expectations sem just want maintain pointer,worry
hilang data customer like semua,worry
agak menakutkan esok jumpa tan sri huhu,worry
sheyt not kid hntr email woi lg tergugat iman dgn result esokk,worry
mnyesal mak belikan baju melaka belikan terengganu aaa bodo sia anak lupa mak sia,worry
i become person hate,worry
i addict hurt,worry
i do not know feel like cannot avoid,worry
rasa cam kena benda je ni,worry
quote tweet mostly let lecturer see tweet korosensei real bismillah assalamualaikum hahha jkjk,worry
pakcik you be voice still hear even ure wear mask payah nak turunkan mask pon aduhai,worry
baru habis meet jam sambung study test ee all_caps explode head,worry
maybe i cut hair,worry
nak clarify test electromagnetism material science today covid test loudly cry face loudly cry face loudly cry face loudly cry face,worry
fake hope slightly smile face,worry
be degree worth struggle the country chaos anyway,worry
okay go wait next year thing,worry
takut internnn,worry
smell like weed baby shower opss,worry
semalam dah la duk sorang dlm bilik roommate lepastu solat isyak gelap takut weh haha nasib teruskan jugak solat tu habis,worry
my mom busy lupa harini birthday loudly cry face loudly cry face,worry
this heat help stay awake class skull,worry
i dead,worry
you want know i good condition nothing,worry
life always dark decide bright want,worry
week kat pasum yes struggle nak study strong live kind enviroment,worry
nak jog hujan,worry
sleep dangerous,worry
nights think abt kill urself,worry
cantik,worry
pkp orang kereta ya,worry
dissapointed i could understand understand whole time,worry
shitty workout gosh i really need haziq,worry
currently watch bujang lapok safe say any p ramlee movies any malay movie rn,worry
malas bukak ws orang end menyesal tertinggal ws jugak huhu,worry
exams i go bad trial,worry
perhaps i make wrong move,worry
nak pergi stadium cry face,worry
sis mmg ramai kawan rapat ppuan still need find supportive ones la validate preference kes bunuh org,worry
know study use lot money study elongated_pd,worry
hm cane ek esok kena gi sekolah umi pulak semoga study tidur je,worry
ya allah please remove sadness give patience heart never give,worry
i do not know bout feel,worry
i leave phone unlock mom scroll around read whatsapp chat i get nothing hide i do not know feel tht privacy invade,worry
tbh i lazy i anxious,worry
i already demotivated study now become worse work need contribute little assessment mark,worry
i disappointment everyone around,worry
takde mood belajar,worry
be upload presentation video google drive suddenly go fuck my life,worry
taklek group chinese eh assignment shoot melayu ass cannot cope elongated_pd back scream flush face flush face loudly cry face loudly cry face weary face weary face,worry
nasib sambung engineer elongated_pd bayangkan kena belajar physics nauseate face nauseate face nauseate face,worry
i never exhaust life la what the fuck,worry
say takpe la still mengharap,worry
lapar,worry
i fail everything,worry
nak price jelah price astaghfirullah,worry
maybe i psychopath,worry
fuckin hell forget roll paper finish aldy loudly cry face loudly cry face,worry
how sleep lie,worry
hurm kecik,worry
phone dah start memanggil phone ye,worry
want skinny,worry
manipulate market hmmm,worry
all emotion pour,worry
how long live like,worry
sekarang ni sleep esok pagi meet petang iv,worry
ada terkandas kat pj saya nak payung balut,worry
aaa lambat sia nak bukak,worry
malaysia perfileman industry really need step game guy way behind,worry
coursemate rajinn study loudly cry face loudly cry face,worry
tak semoga covid ni ok intern mampos intern pon wfh aduhhh,worry
eat since last night dinner,worry
sometimes sooo sensitive soft,worry
feel like skip phase life,worry
i do not know respond anymore i do not know face anymore i know,worry
celaka memasal need walk mins extra,worry
wuu tido pastu bangun lambat esk exam wuu rip brain,worry
jadi best kena bayar triple je senanya,worry
buat mcm mcm berat turun jugak haih sedih weh,worry
kk kt loudly cry face nnti pkp canne not kid study loudly cry face,worry
takut nyah elearning next week takut bangun,worry
yg percaya hshshshshsh,worry
pain realize i probably spend rm makeup alone elongated_pd,worry
okay honestly month talk ngan member taktahu nak interact ngan orang woman facepalming,worry
need biy pensive face,worry
housemate kuuu pulanglah cepat frown face,worry
cepatlah kerajaan wajibkan pakai face mask awam pergi bank sorang pakai mask haih,worry
seem like i get tire shit,worry
yess oh my god family friend sister law also go thing please stay safe girls,worry
shit tertido hujung lecture lupa endcall terbangun sorg je yg tinggal dlm google meet tu hahhahahaha,worry
depression unhealthy cop mechanisms involve eat,worry
malas nya nak um,worry
what i read elongated_pd man facepalming light skin tone,worry
aku dah start mengarut elongated_pd,worry
tengok kookie ni pen aku salah bancuh air ni weary face,worry
feel calm,worry
i suddenly feel like frown face frown face frown face,worry
things want someone know even cannot tell,worry
dengar lagu sedih time fyp ni nak menangis,worry
insecurities kick,worry
okay sumpah kitaorg dah nak habis tetiba dr okay next case what the fuck all_caps ada all_caps lagi all_caps ke all_caps loudly cry face,worry
feel good i die,worry
rain go away i need,worry
malam ni sure kena hell teruk,worry
shiiittt insomnia hit,worry
while rest us die due date presentations upside face,worry
mne hilang ikhlas ni lama sgt dh tahan,worry
alang alang sepak bola sepak corona wartawan tv all_caps,worry
why i feel like everybody use whole time,worry
nak suruh team member masuk team kena call eh mantap,worry
maybe fatigue feel helpless would take away problems sadness,worry
i need caffeine,worry
i still get nightmares tell happen,worry
i so all_caps fuck all_caps up all_caps,worry
hate make plan cs plan work,worry
lower standards treat,worry
siannya habis sem kena duduk rumah je,worry
i sick face medical mask nauseate face,worry
tak faham dgn org yg excite dine like know open economy already safe take care everyone please abide sop,worry
buat kene kene memang hidup ni je kene hadap perangai org telan perangai org,worry
fuh menyirap je tengok pakaibaju offwhite tu mcm nak pi jentik telor,worry
i want hear bad news week,worry
damn cry sleep,worry
be downgrade pain,worry
late night talk make things right nofucking she go straight sleep without feel anything,worry
you look weak,worry
jom pkp all_caps,worry
sejarah like,worry
i need let go grow but i still sure i make right decision,worry
sakitkan hati lochee qilah dina hmm,worry
from nak kenal la malu nak ehem ehem rm nak kenal malu sex malu man facepalming light skin tone,worry
kenapa case lambat harini selalu lambat ni kes hmm,worry
miss fwens plead face,worry
glad i invest lineup heroes some people focus kena lawan elemental yg barai,worry
baik mampos jela sial,worry
every review session give much anxiety goddamn,worry
harap esok taknak hidup mati kktaz khalish loudly cry face loudly cry face loudly cry face loudly cry face,worry
realize ramai meniaga kat tepi jalan kawasan perumahan area rumah ni show ramai hilang kerja,worry
hate think life always end bitter,worry
i conclude tht aku cepat overthinking borak dgn org ease,worry
sedihnya,worry
lie mcm shellout mat saleh gaul pakai tangan dah mcm bangla sia,worry
rumah mesti cepat ngantuk shake my head,worry
i think i fine mentally well i think,worry
pandai bodo kau hm pandai bodo think face,worry
stress,worry
takmo stress,worry
hard sleep thoughts,worry
mashaallah id all_caps trans dah dah,worry
people know flavour chocolate enhance curry flavour people put milo maggi kari,worry
dark i scar,worry
use functional feel like uncapable bare minimum get bad,worry
shitz esok class sebelum ni euvan kena kejutkan loudly cry face,worry
jom kejar akhirat jela nak cari lailatulqadar ni mana final senang,worry
worst dream ever,worry
what bad dream,worry
the mum cat positive feline parvovirus affect white blood cell cause cat immunosuppressed hence explanation sudden death kitten now i separate remain kitten fee milk yg beli kat kedai sigh kesiannya,worry
korang kete moto time hujan bawak la slow ye ni kali dah say tengok accident mata hmm,worry
i,worry
i cannot anything right maybe i never deserve anyone elongated_pd,worry
attack laik dis weary face,worry
ws org tick jee,worry
dosa kena ujian ni tapi fikir dosa,worry
i swear haziq annoy luck vibe,worry
reply seronok eh kutuk malaysia malaysian je leh kutuk malaysia unamused face,worry
malas nak cakap tula,worry
sakittt,worry
overthinking suck man,worry
tetiba sebak umi cakap tu,worry
suka la tengok neelofa red heart,worry
sangat bodoh ye kunci rumah tertinggal rumah kau kunci rumah,worry
hritu kat penang berat la sikit ni duduk rumah turun pulak,worry
oh homesick loudly cry face,worry
hopefully takde la,worry
srs kepala dah sakit pinggang macan nak patah perut kena tikam,worry
really love anyone haha,worry
come think say deserve better why i okay,worry
currently witness people table elongated_pd how i report police elongated_qm,worry
as unvaccinated person i afraid leave house elongated_pd even step skull skull skull,worry
kes muncul kluster oh my god,worry
anxiety skyrocket upside face upside face,worry
leave earphone home,worry
you ask change say sorry repeatedly nothing,worry
year take cake mentally exhaust year,worry
abg dah perform tah sigh,worry
i see storm,worry
i could change anything,worry
kadang belajar tetiba blur teramat maksudnya dah limit cane,worry
ahhh perut nii behave lahh huhu lib nak berbunyi persevere face,worry
i want cry why i unlucky elongated_pd,worry
act like care,worry
kali dah tengok kereta accident kat jalan muzium diraja semoga hariku jalan tu,worry
memang silap la kau ni,worry
finger twitch bad tonight,worry
feel good today bois gals,worry
ahhh fuckkk la blackout kerja lahanat,worry
it get start freak time,worry
impiannya kaya hobinya membazir,worry
assignments cause constant mental breakdowns,worry
or maybe i ungrateful,worry
my heartbeat quite normal ni allahu,worry
most restaurants store follow sop elongated_pd kita gigih kat kedai tunggu tuan kedai ambik temperature scan qr all_caps code tuan kedai rilek je customer masuk kedai tu je man shrug light skin tone,worry
tetiba menyesal,worry
rip all_caps social distance,worry
susah nak menyimpan ni kena tujuan komited,worry
head hurtin,worry
ayo programmers ya stop brain think cod moment i cannot take anymore i tire think work tomorrow nauseate face,worry
sometimes feel demotivated want druggie,worry
i scar alone,worry
serabut la rpi ni dh la sorang je haish,worry
hai nak nangis malu orang hm,worry
